Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
2021-01-25,2839.034423828125,2880.869919684752,2828.1225650480674,2854.259009732699,2272887
2021-01-27,2812.940673828125,2852.1020574249364,2783.5695308342033,2846.5384108313824,2786662
2021-01-28,2757.303955078125,2824.973898403804,2746.3059650919727,2786.1574631585613,3083938
2021-01-29,2683.811767578125,2774.8147510394783,2674.0213149781584,2768.9491137784144,5445659
2021-02-01,2707.9638671875,2730.089149995435,2625.8024164648887,2674.020968399952,3985846
2021-02-02,2763.25537109375,2780.981583042147,2717.150119907805,2737.852216059484,2881837
2021-02-03,2760.32275390625,2791.3327277214676,2728.0618599311533,2771.493218222829,2505866
2021-02-04,2750.317138671875,2792.929088556471,2739.5779661560728,2774.1246384838455,2057261
2021-02-05,2724.0078125,2765.3258749331653,2699.035949619647,2759.3738955726767,2366135
2021-02-08,2772.44189453125,2782.706599050783,2721.592205284063,2751.2221629486894,2526592
2021-02-09,2740.3544921875,2799.7869048334064,2729.227196262817,2755.967412155405,2658751
2021-02-10,2771.752197265625,2777.013854169125,2723.4473017724445,2747.3409311746523,2127983
2021-02-11,2765.455078125,2776.9275321396753,2747.383915038683,2773.218364370516,1165882
2021-02-12,2752.34423828125,2799.5277324326526,2744.753426159513,2746.6510765417843,2777404
2021-02-15,2708.3955078125,2768.043350559288,2701.2359892808677,2768.043350559288,2630853
2021-02-16,2681.61181640625,2732.3749597743044,2674.021004983255,2717.150376031372,3435770
2021-02-17,2650.817626953125,2702.357228065124,2627.0533001377667,2678.4204258750324,3678426
2021-02-18,2637.232177734375,2672.209935042803,2614.502911145384,2643.8308883736727,4189909
2021-02-19,2649.7392578125,2662.936676901493,2601.6929699093357,2637.7923377748643,3725028
2021-02-22,2551.921630859375,2670.570568892352,2538.724001627138,2670.570568892352,5366696
2021-02-23,2570.6826171875,2611.9143320510802,2560.1590942957746,2561.8842688876184,3832829
2021-02-24,2542.99365234375,2590.6515997125284,2519.7467566010996,2563.609404163069,3774549
2021-02-25,2583.70849609375,2613.5538985691696,2560.547936448802,2565.335339405835,4224073
2021-02-26,2496.58642578125,2563.9114056204194,2484.251385464072,2553.2583683936296,5553153
2021-03-01,2522.37841796875,2557.572031379109,2503.0565414965754,2523.9311176442743,3265871
2021-03-02,2593.240234375,2609.3274083746887,2542.9081652524237,2553.2592161286207,3306469
2021-03-03,2638.741455078125,2642.968049510322,2585.0883451289606,2617.9530124881944,3509857
2021-03-04,2630.633056640625,2658.02020976572,2601.6070715025844,2607.602012509075,3916760
2021-03-05,2594.70654296875,2642.278162500534,2584.829957559571,2601.650414921177,3203686
2021-03-08,2593.757080078125,2616.227523444832,2584.311790385993,2601.563537985365,2003125
2021-03-09,2631.711181640625,2645.469409575345,2580.9480357307766,2593.7573332178704,1942397
2021-03-10,2648.962646484375,2668.155215500938,2639.5173568846353,2652.4561674575993,3053778
2021-03-12,2637.74951171875,2688.685347801896,2623.4306849869185,2652.4566713156337,2938317
2021-03-15,2644.822021484375,2673.1580991245287,2623.1280346685035,2623.1280346685035,3097083
2021-03-16,2682.6904296875,2709.387472019462,2639.5178810504785,2639.5178810504785,4894756
2021-03-17,2685.191650390625,2721.46349599781,2661.3411908354997,2678.334122051727,3838390
2021-03-18,2619.24658203125,2714.0880224400876,2576.5916781654355,2696.404981132121,3656306
2021-03-19,2631.064697265625,2673.1590149339436,2592.075779243788,2613.6404695869146,5776626
2021-03-22,2699.596435546875,2708.0498337575755,2603.8492389926228,2629.770031169302,2821646
2021-03-23,2710.767578125,2733.539804025609,2693.7314748970084,2708.5247663743808,3305973
2021-03-24,2692.220947265625,2719.1336253183613,2683.6380363010544,2683.6812077788177,2207104
2021-03-25,2643.70068359375,2700.631443519209,2630.8911783734834,2684.5440645483513,3179786
2021-03-26,2645.38330078125,2689.5477372213268,2624.8968483248655,2665.9558856292324,3697370
2021-03-30,2724.525390625,2750.3166688550155,2640.293607249068,2659.3568724400325,4694008
2021-03-31,2741.174072265625,2764.593241226464,2701.6243468085136,2721.463861488142,3530069
2021-04-01,2730.089111328125,2773.218481175331,2712.837363389243,2752.602726625417,4285076
2021-04-05,2793.834228515625,2814.622668965383,2718.012880756948,2735.2646286513113,5317862
2021-04-06,2816.0888671875,2824.973558972409,2786.157128391109,2824.973558972409,2291562
2021-04-07,2821.867919921875,2827.1729580050037,2790.2973520938363,2811.1719219764927,2491268
2021-04-08,2861.504150390625,2876.7287324587983,2817.2533784444763,2820.6605562639493,2578118
2021-04-09,2865.73095703125,2893.4200964931333,2853.4390867211605,2893.11810666952,2911129
2021-04-12,2800.43310546875,2879.403022361947,2771.665732059278,2865.7309281284092,3791828
2021-04-13,2677.514404296875,2772.355844796707,2650.7741954640505,2772.355844796707,8654596
2021-04-15,2776.625244140625,2792.410633263149,2663.1950184014627,2726.0345851107286,6062760
2021-04-16,2756.09619140625,2800.8214346787513,2745.2708874426585,2785.2948606645173,3224657
2021-04-19,2727.3291015625,2750.7914386004254,2704.2980582590685,2733.53968922068,2679106
2021-04-20,2712.44921875,2782.146321965287,2696.750170373957,2781.844332141803,3141893
2021-04-22,2690.237548828125,2715.4250580742028,2678.5494477715747,2715.4250580742028,1988980
2021-04-23,2682.2158203125,2690.4104015290845,2666.301123120927,2678.3341765783284,1615309
2021-04-26,2674.711181640625,2719.7382039838667,2663.7131917577217,2675.78941594287,2490260
2021-04-27,2701.6240234375,2705.160716389788,2676.6089861834494,2679.196748658006,1471417
2021-04-28,2694.809814453125,2718.0133350119418,2684.3724209956085,2717.107575977585,1639037
2021-04-29,2687.175537109375,2723.490552768404,2678.765309523526,2713.35515029315,1621395
2021-04-30,2618.513671875,2701.667233603313,2605.0142616765515,2673.158674481998,3072305
2021-05-03,2619.677978515625,2635.20455198065,2591.212593829746,2609.2405865604173,1545831
2021-05-04,2630.67578125,2665.3949222272317,2617.952617786294,2641.932588331327,1990777
2021-05-05,2670.31201171875,2673.5035432666605,2632.9619318281,2648.1435556676834,1939289
2021-05-06,2683.897216796875,2703.3486025617794,2651.593364478274,2678.7648644721144,1791671
2021-05-07,2702.39990234375,2725.6468005693077,2684.1994350905716,2702.4862453182805,1912540
2021-05-10,2713.26904296875,2729.3993874671364,2695.5859988165134,2713.657165234048,2137153
2021-05-11,2693.515625,2698.25985592109,2666.387081531657,2695.585750619421,2415625
2021-05-12,2663.3251953125,2691.272945509579,2648.661208109403,2691.272945509579,1978558
2021-05-14,2632.185546875,2672.7271561501516,2622.2657914140586,2672.7271561501516,2043935
2021-05-17,2647.927978515625,2652.6290382727884,2618.8156503863306,2635.204812888748,2890462
2021-05-18,2664.35986328125,2694.722896047772,2655.043877732088,2674.020799535241,2098538
2021-05-19,2658.493896484375,2689.547037390747,2645.641430735163,2660.2190709791735,1986041
2021-05-20,2639.517578125,2664.3601386258806,2632.7032215557847,2645.64203321326,2329027
2021-05-21,2657.20068359375,2663.8425649498754,2635.291046239091,2640.3802280410546,1685566
2021-05-24,2658.063232421875,2678.3340375368884,2649.8686516306993,2658.063232421875,1652260
2021-05-25,2699.23681640625,2711.5888153252577,2671.5857596156225,2680.167063689186,1841613
2021-05-26,2737.809326171875,2743.4435704714215,2690.3950356987057,2704.4372637822544,1923753
2021-05-27,2756.445556640625,2789.1675125409974,2740.669715590691,2740.799651958414,5959785
2021-05-28,2724.894287109375,2772.0484983674514,2718.0030028761844,2764.680639631953,1763701
2021-05-31,2738.372314453125,2748.080718836679,2711.891538942556,2730.441117760152,1652799
2021-06-01,2733.041748046875,2747.7340804858504,2714.8388058619767,2746.5640183190408,1377441
2021-06-02,2712.628173828125,2738.632374721119,2700.102859389212,2731.177964105431,2240078
2021-06-03,2722.857177734375,2734.385751842096,2706.7344847268523,2734.385751842096,1281706
2021-06-04,2725.0244140625,2736.3796700274734,2708.771783362326,2711.372204274354,1836060
2021-06-07,2759.219482421875,2765.5038319928763,2716.2259902615097,2726.107503558531,2559821
2021-06-08,2773.911865234375,2800.652941291355,2762.686758815591,2772.048315150032,2574057
2021-06-09,2773.998291015625,2791.1177242622643,2761.8196139004294,2775.515202822289,1710925
2021-06-10,2788.3447265625,2794.585694473738,2767.7146781807214,2782.450396793021,1874324
2021-06-11,2837.751953125,2868.263508106389,2783.3164474250875,2783.7932334575407,3452954
2021-06-14,2839.96240234375,2868.003473953107,2834.7615618028526,2842.2593556002153,1847360
2021-06-15,2828.173828125,2858.7287671921695,2818.46563449062,2858.7287671921695,1304985
