Date,Ticker,Split,Days_Since_Earnings,Target,Predicted_Label,Confidence,Primary_Driver,Internal_Magnitude,External_Magnitude,Total_Magnitude,Internal_Percentage,External_Percentage,Top_Internal_Feature,Top_Internal_SHAP,Top_External_Feature,Top_External_SHAP
2024-12-16,TCS,Validation,67,0,HOLD,0.4288,EXTERNAL,0.224626,0.765287,0.989913,22.69,77.31,Reported_EPS,0.106572,VIX_Level,0.167454
2024-12-17,INFY,Validation,61,0,HOLD,0.4278,EXTERNAL,0.075479,0.556641,0.63212,11.94,88.06,Days_Since_Earnings,0.04527,VIX_Level,0.22943
2024-12-17,RELIANCE,Validation,64,1,BUY,0.5151,EXTERNAL,0.050711,1.004202,1.054913,4.81,95.19,EPS_Surprise_Pct,-0.027514,Close_to_SMA200,0.347916
2024-12-17,TCS,Validation,68,0,SELL,0.3872,EXTERNAL,0.303242,0.458125,0.761367,39.83,60.17,Days_Since_Earnings,-0.142725,Normalized_ATR,0.096651
2024-12-18,INFY,Validation,62,0,HOLD,0.5022,EXTERNAL,0.092728,0.843328,0.936057,9.91,90.09,Days_Since_Earnings,0.051221,VIX_Level,0.245024
2024-12-18,RELIANCE,Validation,65,0,BUY,0.4215,EXTERNAL,0.062078,0.822765,0.884843,7.02,92.98,EPS_Surprise_Pct,-0.022601,Close_to_SMA200,0.187017
2024-12-18,TCS,Validation,69,0,HOLD,0.5455,EXTERNAL,0.296232,0.647835,0.944067,31.38,68.62,Reported_EPS,0.149864,VIX_Level,0.168223
2024-12-19,INFY,Validation,63,1,HOLD,0.3981,EXTERNAL,0.075777,0.678702,0.754479,10.04,89.96,Days_Since_Earnings,0.035986,VIX_Level,0.198585
2024-12-19,RELIANCE,Validation,66,1,HOLD,0.4484,EXTERNAL,0.085564,0.766013,0.851577,10.05,89.95,Days_Since_Earnings,0.035998,VIX_Level,0.262932
2024-12-19,TCS,Validation,70,0,HOLD,0.478,EXTERNAL,0.229138,0.736776,0.965913,23.72,76.28,Reported_EPS,0.086068,VIX_Level,0.18062
2024-12-20,INFY,Validation,64,1,BUY,0.3413,EXTERNAL,0.118912,0.717958,0.83687,14.21,85.79,EPS_Surprise,-0.0387,VIX_Level,-0.147396
2024-12-20,RELIANCE,Validation,67,1,BUY,0.5616,EXTERNAL,0.048553,1.106183,1.154736,4.2,95.8,EPS_Surprise_Pct,-0.02946,Close_to_SMA200,0.363597
2024-12-20,TCS,Validation,71,1,HOLD,0.4832,EXTERNAL,0.248305,0.956166,1.20447,20.62,79.38,Reported_EPS,0.122629,NIFTY_Return_5d,-0.188624
2024-12-23,INFY,Validation,67,0,HOLD,0.4906,EXTERNAL,0.170359,0.642451,0.81281,20.96,79.04,Days_Since_Earnings,0.100942,Volume_to_MA20,0.16563
2024-12-23,RELIANCE,Validation,70,1,HOLD,0.5193,EXTERNAL,0.147213,0.809673,0.956885,15.38,84.62,Days_Since_Earnings,0.085984,VIX_Level,0.200527
2024-12-23,TCS,Validation,74,1,HOLD,0.6176,EXTERNAL,0.250947,0.910631,1.161577,21.6,78.4,Reported_EPS,0.117254,VIX_Level,0.289698
2025-01-02,INFY,Test,77,0,HOLD,0.4948,EXTERNAL,0.131524,0.622285,0.753808,17.45,82.55,Days_Since_Earnings,0.070066,VIX_Level,0.1645
2025-01-02,RELIANCE,Test,80,1,BUY,0.3607,EXTERNAL,0.056076,0.845273,0.901349,6.22,93.78,Days_Since_Earnings,0.02242,Close_to_SMA200,0.147316
2025-01-02,TCS,Test,84,0,HOLD,0.5845,EXTERNAL,0.427466,0.842561,1.270027,33.66,66.34,Reported_EPS,0.202101,VIX_Level,0.265624
2025-01-03,INFY,Test,78,1,SELL,0.3487,EXTERNAL,0.282867,0.401052,0.683918,41.36,58.64,Days_Since_Earnings,-0.113649,SMA20_to_SMA50,0.088826
2025-01-03,RELIANCE,Test,81,1,SELL,0.491,EXTERNAL,0.151708,0.888092,1.0398,14.59,85.41,EPS_Surprise_Pct,0.11845,Return_21d,0.2432
2025-01-03,TCS,Test,85,2,HOLD,0.4781,EXTERNAL,0.406317,0.811407,1.217724,33.37,66.63,Days_Since_Earnings,-0.179986,VIX_Level,0.274228
2025-01-06,INFY,Test,81,1,BUY,0.3792,EXTERNAL,0.134292,0.468944,0.603236,22.26,77.74,Days_Since_Earnings,0.060445,Return_21d,0.063651
2025-01-06,RELIANCE,Test,84,1,BUY,0.4901,EXTERNAL,0.095499,0.996437,1.091936,8.75,91.25,EPS_Estimate,-0.031085,Close_to_SMA200,0.371717
2025-01-06,TCS,Test,88,2,HOLD,0.3787,EXTERNAL,0.599355,0.660934,1.260289,47.56,52.44,Days_Since_Earnings,-0.34627,Normalized_MACD_Hist,0.166966
2025-01-07,INFY,Test,82,1,HOLD,0.3654,EXTERNAL,0.136506,0.489136,0.625642,21.82,78.18,Days_Since_Earnings,-0.080387,VIX_Level,0.182368
2025-01-07,RELIANCE,Test,85,1,SELL,0.478,EXTERNAL,0.260287,0.849927,1.110214,23.44,76.56,EPS_Surprise_Pct,0.12187,Return_21d,0.258836
2025-01-07,TCS,Test,89,2,HOLD,0.4519,EXTERNAL,0.539502,0.921081,1.460583,36.94,63.06,Days_Since_Earnings,-0.302265,VIX_Level,0.273648
2025-01-08,INFY,Test,83,1,SELL,0.3981,EXTERNAL,0.185357,0.406525,0.591882,31.32,68.68,EPS_Surprise_Pct,-0.073739,SMA20_to_SMA50,0.095182
2025-01-08,RELIANCE,Test,86,1,SELL,0.5922,EXTERNAL,0.330954,0.965328,1.296281,25.53,74.47,EPS_Surprise_Pct,0.132887,Return_21d,0.257402
2025-01-08,TCS,Test,90,2,SELL,0.4045,EXTERNAL,0.159582,0.416483,0.576066,27.7,72.3,EPS_Surprise_Pct,-0.059469,Return_21d,0.16076
2025-01-09,INFY,Test,84,1,SELL,0.3921,EXTERNAL,0.23013,0.379613,0.609743,37.74,62.26,EPS_Surprise_Pct,-0.077109,SMA20_to_SMA50,0.089056
2025-01-09,RELIANCE,Test,87,1,SELL,0.529,EXTERNAL,0.286352,0.965063,1.251415,22.88,77.12,EPS_Surprise_Pct,0.12095,Return_21d,0.263893
2025-01-09,TCS,Test,0,2,SELL,0.3778,EXTERNAL,0.211167,0.647131,0.858299,24.6,75.4,Days_Since_Earnings,0.126643,Return_21d,0.210058
2025-01-10,INFY,Test,85,0,SELL,0.3426,EXTERNAL,0.202216,0.476146,0.678362,29.81,70.19,EPS_Surprise_Pct,-0.0738,Return_21d,-0.092014
2025-01-10,RELIANCE,Test,88,2,SELL,0.4065,EXTERNAL,0.27549,0.820069,1.095559,25.15,74.85,EPS_Surprise_Pct,0.10827,Return_21d,0.182427
2025-01-10,TCS,Test,1,0,HOLD,0.4877,EXTERNAL,0.269113,0.711542,0.980655,27.44,72.56,Reported_EPS,0.179572,VIX_Level,0.162661
2025-01-13,INFY,Test,88,0,BUY,0.4076,EXTERNAL,0.146647,0.350196,0.496843,29.52,70.48,Days_Since_Earnings,0.059935,SMA20_to_SMA50,-0.055171
2025-01-13,RELIANCE,Test,91,2,SELL,0.4275,EXTERNAL,0.28121,0.611168,0.892378,31.51,68.49,EPS_Surprise_Pct,0.120172,Normalized_ATR,0.124928
2025-01-13,TCS,Test,4,0,SELL,0.4325,EXTERNAL,0.119093,0.675926,0.795019,14.98,85.02,Days_Since_Earnings,0.055585,Return_21d,0.185661
2025-01-14,INFY,Test,89,0,SELL,0.428,EXTERNAL,0.140821,0.377531,0.518352,27.17,72.83,EPS_Surprise_Pct,-0.072436,Return_21d,-0.078172
2025-01-14,RELIANCE,Test,92,2,SELL,0.4054,EXTERNAL,0.281953,0.65907,0.941023,29.96,70.04,EPS_Surprise_Pct,0.122599,Normalized_ATR,0.12288
2025-01-14,TCS,Test,5,0,SELL,0.4474,EXTERNAL,0.117775,0.716639,0.834414,14.11,85.89,Days_Since_Earnings,0.056117,Return_21d,0.214976
2025-01-15,INFY,Test,90,0,SELL,0.3635,EXTERNAL,0.15227,0.333708,0.485979,31.33,68.67,EPS_Surprise_Pct,-0.069682,Return_21d,-0.080678
2025-01-15,RELIANCE,Test,93,1,SELL,0.3664,EXTERNAL,0.286245,0.681452,0.967697,29.58,70.42,EPS_Surprise_Pct,0.116662,Normalized_ATR,0.142114
2025-01-15,TCS,Test,6,0,HOLD,0.4855,EXTERNAL,0.32824,0.584502,0.912742,35.96,64.04,Reported_EPS,0.230085,Volume_to_MA20,0.124145
2025-01-16,INFY,Test,0,0,BUY,0.3728,EXTERNAL,0.089936,0.581063,0.670999,13.4,86.6,Reported_EPS,0.02803,Volume_Change,0.173892
2025-01-16,RELIANCE,Test,0,1,BUY,0.4453,EXTERNAL,0.11207,0.541422,0.653492,17.15,82.85,Days_Since_Earnings,0.035372,Normalized_ATR,-0.084274
2025-01-16,TCS,Test,7,1,SELL,0.423,EXTERNAL,0.112221,0.755417,0.867638,12.93,87.07,Days_Since_Earnings,0.052645,Return_21d,0.208916
2025-01-17,INFY,Test,1,2,BUY,0.371,EXTERNAL,0.070102,0.738931,0.809033,8.66,91.34,Days_Since_Earnings,0.016532,Volume_Change,0.119008
2025-01-17,RELIANCE,Test,1,0,HOLD,0.4414,EXTERNAL,0.034385,0.660232,0.694617,4.95,95.05,EPS_Surprise,0.010618,Bollinger_PctB,0.198339
2025-01-17,TCS,Test,8,1,HOLD,0.374,EXTERNAL,0.275876,0.53931,0.815186,33.84,66.16,Reported_EPS,0.179967,Volume_to_MA20,0.080434
2025-01-20,INFY,Test,4,1,BUY,0.362,EXTERNAL,0.077928,0.764234,0.842162,9.25,90.75,Days_Since_Earnings,0.020662,Return_10d,0.151344
2025-01-20,RELIANCE,Test,4,0,HOLD,0.4831,EXTERNAL,0.034631,0.708699,0.74333,4.66,95.34,EPS_Surprise,0.012314,Bollinger_PctB,0.225239
2025-01-20,TCS,Test,11,1,HOLD,0.5334,EXTERNAL,0.338371,0.757669,1.09604,30.87,69.13,Reported_EPS,0.250908,Volume_to_MA20,0.3602
2025-01-21,INFY,Test,5,1,BUY,0.3572,EXTERNAL,0.071842,0.761627,0.833469,8.62,91.38,Days_Since_Earnings,0.021639,Return_10d,0.132556
2025-01-21,RELIANCE,Test,5,0,BUY,0.3961,EXTERNAL,0.147043,0.610396,0.757439,19.41,80.59,Days_Since_Earnings,0.064511,Normalized_MACD_Hist,-0.12547
2025-01-21,TCS,Test,12,1,HOLD,0.3657,EXTERNAL,0.224206,0.417243,0.641449,34.95,65.05,Reported_EPS,0.163848,VIX_Level,-0.084665
2025-01-22,INFY,Test,6,1,SELL,0.4536,EXTERNAL,0.214815,0.516572,0.731388,29.37,70.63,Days_Since_Earnings,0.163003,Return_21d,0.182217
2025-01-22,RELIANCE,Test,6,0,BUY,0.39,EXTERNAL,0.100861,0.463214,0.564075,17.88,82.12,Days_Since_Earnings,0.026929,Normalized_MACD,0.066469
2025-01-22,TCS,Test,13,1,HOLD,0.4519,EXTERNAL,0.283641,0.602909,0.88655,31.99,68.01,Reported_EPS,0.213151,Open_Close_Spread_Pct,0.123996
2025-01-23,INFY,Test,7,1,SELL,0.4755,EXTERNAL,0.210128,0.542114,0.752242,27.93,72.07,Days_Since_Earnings,0.16026,Return_21d,0.173018
2025-01-23,RELIANCE,Test,7,1,BUY,0.4622,EXTERNAL,0.117091,0.586141,0.703233,16.65,83.35,Days_Since_Earnings,0.035758,SMA20_to_SMA50,0.07047
2025-01-23,TCS,Test,14,1,HOLD,0.3907,EXTERNAL,0.27423,0.523012,0.797243,34.4,65.6,Reported_EPS,0.18818,VIX_Level,-0.095683
2025-01-24,INFY,Test,8,1,SELL,0.3901,EXTERNAL,0.153337,0.53284,0.686177,22.35,77.65,Days_Since_Earnings,0.104985,Return_21d,-0.088467
2025-01-24,RELIANCE,Test,8,1,BUY,0.5016,EXTERNAL,0.121709,0.581268,0.702977,17.31,82.69,Days_Since_Earnings,0.035994,Close_to_SMA200,0.107071
2025-01-24,TCS,Test,15,1,HOLD,0.4071,EXTERNAL,0.284177,0.488982,0.773158,36.76,63.24,Reported_EPS,0.204122,VIX_Level,-0.097896
2025-01-27,INFY,Test,11,2,BUY,0.3791,EXTERNAL,0.073979,0.726426,0.800405,9.24,90.76,Days_Since_Earnings,0.02388,Return_10d,0.140044
2025-01-27,RELIANCE,Test,11,1,BUY,0.4838,EXTERNAL,0.105023,0.621319,0.726342,14.46,85.54,Days_Since_Earnings,0.031808,Close_to_SMA200,0.167759
2025-01-27,TCS,Test,18,1,HOLD,0.4726,EXTERNAL,0.313187,0.638038,0.951225,32.92,67.08,Reported_EPS,0.198735,Volume_to_MA20,0.203071
2025-01-28,INFY,Test,12,2,HOLD,0.3586,EXTERNAL,0.052547,0.51335,0.565897,9.29,90.71,Reported_EPS,-0.01449,Normalized_MACD_Hist,0.110267
2025-01-28,RELIANCE,Test,12,2,BUY,0.5413,EXTERNAL,0.127733,0.64883,0.776563,16.45,83.55,Days_Since_Earnings,0.046029,Close_to_SMA200,0.173293
2025-01-28,TCS,Test,19,1,HOLD,0.4086,EXTERNAL,0.275338,0.514676,0.790014,34.85,65.15,Reported_EPS,0.193015,VIX_Level,-0.079131
2025-01-29,INFY,Test,13,1,HOLD,0.363,EXTERNAL,0.051706,0.34558,0.397286,13.01,86.99,Reported_EPS,-0.018616,VIX_Level,-0.081347
2025-01-29,RELIANCE,Test,13,2,BUY,0.4749,EXTERNAL,0.117448,0.636123,0.753571,15.59,84.41,Days_Since_Earnings,0.039541,Close_to_SMA200,0.130034
2025-01-29,TCS,Test,20,1,HOLD,0.514,EXTERNAL,0.361965,0.626982,0.988947,36.6,63.4,Reported_EPS,0.255203,Volume_to_MA20,0.271358
2025-01-30,INFY,Test,14,2,BUY,0.4222,EXTERNAL,0.1043,0.480824,0.585124,17.83,82.17,Days_Since_Earnings,0.029195,SMA20_to_SMA50,0.07401
2025-01-30,RELIANCE,Test,14,2,BUY,0.4237,EXTERNAL,0.137908,0.636922,0.774831,17.8,82.2,Days_Since_Earnings,0.047732,Close_to_SMA200,0.087116
2025-01-30,TCS,Test,21,1,HOLD,0.5007,EXTERNAL,0.371491,0.563748,0.935239,39.72,60.28,Reported_EPS,0.234681,Volume_to_MA20,0.223841
2025-01-31,INFY,Test,15,1,SELL,0.3576,EXTERNAL,0.211137,0.532101,0.743238,28.41,71.59,Days_Since_Earnings,-0.15503,Return_21d,0.142383
2025-01-31,RELIANCE,Test,15,1,BUY,0.3933,EXTERNAL,0.11583,0.596637,0.712467,16.26,83.74,Days_Since_Earnings,0.036949,Normalized_ATR,-0.080212
2025-01-31,TCS,Test,22,0,HOLD,0.5066,EXTERNAL,0.377914,0.645226,1.02314,36.94,63.06,Reported_EPS,0.249448,Volume_to_MA20,0.219754
2025-02-03,INFY,Test,18,1,HOLD,0.3724,EXTERNAL,0.082023,0.559299,0.641322,12.79,87.21,Days_Since_Earnings,0.029709,VIX_Level,0.124211
2025-02-03,RELIANCE,Test,18,1,BUY,0.3973,EXTERNAL,0.14009,0.681642,0.821732,17.05,82.95,Days_Since_Earnings,0.047573,Close_to_SMA200,0.132641
2025-02-03,TCS,Test,25,1,HOLD,0.5431,EXTERNAL,0.38216,0.829674,1.211834,31.54,68.46,Reported_EPS,0.291404,Volume_to_MA20,0.264159
2025-02-04,INFY,Test,19,1,HOLD,0.4381,EXTERNAL,0.092684,0.627951,0.720635,12.86,87.14,Days_Since_Earnings,0.045101,VIX_Level,0.175182
2025-02-04,RELIANCE,Test,19,0,HOLD,0.4612,EXTERNAL,0.100947,0.722652,0.823599,12.26,87.74,Days_Since_Earnings,0.038597,VIX_Level,0.209225
2025-02-04,TCS,Test,26,0,HOLD,0.4992,EXTERNAL,0.354236,0.749867,1.104103,32.08,67.92,Reported_EPS,0.267221,VIX_Level,0.20618
2025-02-05,INFY,Test,20,1,HOLD,0.3768,EXTERNAL,0.080293,0.550696,0.630989,12.72,87.28,Days_Since_Earnings,0.035524,VIX_Level,0.172775
2025-02-05,RELIANCE,Test,20,0,HOLD,0.3734,EXTERNAL,0.085571,0.467474,0.553045,15.47,84.53,Days_Since_Earnings,0.033517,VIX_Level,0.147127
2025-02-05,TCS,Test,27,0,HOLD,0.4642,EXTERNAL,0.330497,0.62909,0.959587,34.44,65.56,Reported_EPS,0.235399,VIX_Level,0.146486
2025-02-06,INFY,Test,21,0,HOLD,0.4472,EXTERNAL,0.085554,0.52047,0.606024,14.12,85.88,Days_Since_Earnings,0.041108,VIX_Level,0.160224
2025-02-06,RELIANCE,Test,21,0,HOLD,0.3951,EXTERNAL,0.077367,0.477504,0.554871,13.94,86.06,Days_Since_Earnings,0.03414,VIX_Level,0.165787
2025-02-06,TCS,Test,28,0,HOLD,0.4606,EXTERNAL,0.30768,0.717961,1.025641,30.0,70.0,Reported_EPS,0.22754,VIX_Level,0.177234
2025-02-07,INFY,Test,22,0,HOLD,0.4293,EXTERNAL,0.087604,0.609594,0.697198,12.57,87.43,Days_Since_Earnings,0.044148,VIX_Level,0.124505
2025-02-07,RELIANCE,Test,22,0,BUY,0.3731,EXTERNAL,0.101122,0.683363,0.784485,12.89,87.11,EPS_Surprise,-0.024128,Normalized_ATR,-0.084999
2025-02-07,TCS,Test,29,0,HOLD,0.4149,EXTERNAL,0.301348,0.565374,0.866722,34.77,65.23,Reported_EPS,0.220892,VIX_Level,0.135958
2025-02-10,INFY,Test,25,0,HOLD,0.3711,EXTERNAL,0.081683,0.616064,0.697747,11.71,88.29,Days_Since_Earnings,0.043023,VIX_Level,0.133566
2025-02-10,RELIANCE,Test,25,0,BUY,0.3781,EXTERNAL,0.107722,0.620931,0.728653,14.78,85.22,Days_Since_Earnings,-0.032984,Normalized_ATR,-0.088562
2025-02-10,TCS,Test,32,0,HOLD,0.3883,EXTERNAL,0.268674,0.631009,0.899683,29.86,70.14,Reported_EPS,0.177166,VIX_Level,0.142901
2025-02-11,INFY,Test,26,1,HOLD,0.4227,EXTERNAL,0.081631,0.637416,0.719047,11.35,88.65,Days_Since_Earnings,0.041487,VIX_Level,0.167635
2025-02-11,RELIANCE,Test,26,1,BUY,0.4108,EXTERNAL,0.102645,0.652332,0.754977,13.6,86.4,Days_Since_Earnings,-0.031038,Close_to_SMA200,0.164505
2025-02-11,TCS,Test,33,0,HOLD,0.4531,EXTERNAL,0.246434,0.741369,0.987803,24.95,75.05,Reported_EPS,0.148458,VIX_Level,0.242276
2025-02-12,INFY,Test,27,0,SELL,0.3726,EXTERNAL,0.120549,0.513117,0.633667,19.02,80.98,Days_Since_Earnings,-0.07137,Return_21d,0.121992
2025-02-12,RELIANCE,Test,27,1,BUY,0.4059,EXTERNAL,0.094536,0.688432,0.782968,12.07,87.93,Days_Since_Earnings,-0.029144,Close_to_SMA200,0.126122
2025-02-12,TCS,Test,34,0,HOLD,0.493,EXTERNAL,0.261103,0.751395,1.012498,25.79,74.21,Reported_EPS,0.158503,VIX_Level,0.245722
2025-02-13,INFY,Test,28,1,HOLD,0.3789,EXTERNAL,0.075218,0.573469,0.648687,11.6,88.4,Days_Since_Earnings,0.040936,VIX_Level,0.168786
2025-02-13,RELIANCE,Test,28,1,HOLD,0.4955,EXTERNAL,0.082607,0.785189,0.867796,9.52,90.48,Days_Since_Earnings,0.034667,VIX_Level,0.22391
2025-02-13,TCS,Test,35,0,HOLD,0.4835,EXTERNAL,0.241213,0.794814,1.036027,23.28,76.72,Reported_EPS,0.132745,VIX_Level,0.204089
2025-02-14,INFY,Test,29,0,SELL,0.4041,EXTERNAL,0.063826,0.482333,0.546159,11.69,88.31,EPS_Estimate,0.021927,Return_21d,0.123164
2025-02-14,RELIANCE,Test,29,1,SELL,0.3632,EXTERNAL,0.058043,0.486414,0.544457,10.66,89.34,EPS_Surprise_Pct,-0.01885,Return_21d,0.130541
2025-02-14,TCS,Test,36,0,HOLD,0.5322,EXTERNAL,0.296443,0.67536,0.971803,30.5,69.5,Reported_EPS,0.196693,VIX_Level,0.180146
2025-02-17,INFY,Test,32,0,BUY,0.3931,EXTERNAL,0.112423,0.567808,0.680231,16.53,83.47,Days_Since_Earnings,-0.033976,Normalized_MACD_Hist,0.078597
2025-02-17,RELIANCE,Test,32,1,SELL,0.3773,EXTERNAL,0.052894,0.498024,0.550918,9.6,90.4,EPS_Surprise_Pct,-0.018797,Return_21d,0.129954
2025-02-17,TCS,Test,39,0,HOLD,0.4577,EXTERNAL,0.266704,0.571846,0.838551,31.81,68.19,Reported_EPS,0.164051,Volume_to_MA20,-0.084272
2025-02-18,INFY,Test,33,0,BUY,0.3757,EXTERNAL,0.115411,0.536283,0.651693,17.71,82.29,Days_Since_Earnings,-0.032142,SMA20_to_SMA50,0.074947
2025-02-18,RELIANCE,Test,33,1,HOLD,0.3477,EXTERNAL,0.11679,0.50001,0.6168,18.93,81.07,Days_Since_Earnings,0.04541,Volume_to_MA20,0.107914
