SELL_Threshold,BUY_Threshold,Accuracy,Macro_F1,Balanced_Accuracy
0.5999999999999999,0.3799999999999999,0.6258309591642925,0.2853022509273124,0.3409119219096797
0.6199999999999999,0.3799999999999999,0.6258309591642925,0.2853022509273124,0.3409119219096797
0.6399999999999998,0.3799999999999999,0.6258309591642925,0.2853022509273124,0.3409119219096797
0.6599999999999997,0.3799999999999999,0.6258309591642925,0.2853022509273124,0.3409119219096797
0.6799999999999997,0.3799999999999999,0.6258309591642925,0.2853022509273124,0.3409119219096797
0.6999999999999997,0.3799999999999999,0.6258309591642925,0.2853022509273124,0.3409119219096797
0.4399999999999999,0.3799999999999999,0.6220322886989553,0.28463272726589245,0.33891889749513066
0.4599999999999999,0.27999999999999997,0.439696106362773,0.28446738038440883,0.3381601893373194
0.47999999999999987,0.27999999999999997,0.439696106362773,0.28430820959002284,0.3381601893373194
0.49999999999999983,0.27999999999999997,0.439696106362773,0.28430820959002284,0.3381601893373194
0.5199999999999998,0.27999999999999997,0.439696106362773,0.28430820959002284,0.3381601893373194
0.5399999999999998,0.27999999999999997,0.439696106362773,0.28430820959002284,0.3381601893373194
0.5599999999999998,0.27999999999999997,0.439696106362773,0.28430820959002284,0.3381601893373194
0.5799999999999998,0.27999999999999997,0.439696106362773,0.28430820959002284,0.3381601893373194
0.5999999999999999,0.27999999999999997,0.439696106362773,0.28430820959002284,0.3381601893373194
0.6199999999999999,0.27999999999999997,0.439696106362773,0.28430820959002284,0.3381601893373194
0.6399999999999998,0.27999999999999997,0.439696106362773,0.28430820959002284,0.3381601893373194
0.6599999999999997,0.27999999999999997,0.439696106362773,0.28430820959002284,0.3381601893373194
0.6799999999999997,0.27999999999999997,0.439696106362773,0.28430820959002284,0.3381601893373194
0.6999999999999997,0.27999999999999997,0.439696106362773,0.28430820959002284,0.3381601893373194
0.41999999999999993,0.3799999999999999,0.6172839506172839,0.2834081748841558,0.3364276169769443
0.3799999999999999,0.3999999999999999,0.6030389363722697,0.28321632695588916,0.32993569708816345
0.4399999999999999,0.27999999999999997,0.4358974358974359,0.28316063440149264,0.33616716492277027
0.3999999999999999,0.27999999999999997,0.42735042735042733,0.2827191275683934,0.33278716798896174
0.41999999999999993,0.27999999999999997,0.4311490978157645,0.2813148447020849,0.33367588440458396
0.29999999999999993,0.31999999999999995,0.2962962962962963,0.2810929605413421,0.3395053501555743
0.3799999999999999,0.4599999999999999,0.6096866096866097,0.28078975516297006,0.33202780652332226
0.3799999999999999,0.47999999999999987,0.6096866096866097,0.28078975516297006,0.33202780652332226
0.3799999999999999,0.49999999999999983,0.6096866096866097,0.28078975516297006,0.33202780652332226
0.3799999999999999,0.5199999999999998,0.6096866096866097,0.28078975516297006,0.33202780652332226
0.3799999999999999,0.5399999999999998,0.6096866096866097,0.28078975516297006,0.33202780652332226
0.3799999999999999,0.5599999999999998,0.6096866096866097,0.28078975516297006,0.33202780652332226
0.3799999999999999,0.5799999999999998,0.6096866096866097,0.28078975516297006,0.33202780652332226
0.3799999999999999,0.5999999999999999,0.6096866096866097,0.28078975516297006,0.33202780652332226
0.3799999999999999,0.6199999999999999,0.6096866096866097,0.28078975516297006,0.33202780652332226
0.3799999999999999,0.6399999999999998,0.6096866096866097,0.28078975516297006,0.33202780652332226
0.3799999999999999,0.6599999999999997,0.6096866096866097,0.28078975516297006,0.33202780652332226
0.3799999999999999,0.6799999999999997,0.6096866096866097,0.28078975516297006,0.33202780652332226
0.3799999999999999,0.6999999999999997,0.6096866096866097,0.28078975516297006,0.33202780652332226
0.3799999999999999,0.4399999999999999,0.6087369420702754,0.28069385725675716,0.33152955041968496
0.3799999999999999,0.41999999999999993,0.6068376068376068,0.28050136400501363,0.3305330382124104
0.27999999999999997,0.3999999999999999,0.3969610636277303,0.27824698708254747,0.3344535384894129
0.4599999999999999,0.26,0.4235517568850902,0.27722986449530157,0.33248120215609006
0.27999999999999997,0.4599999999999999,0.4036087369420703,0.27720207253886014,0.3365456479245717
0.27999999999999997,0.47999999999999987,0.4036087369420703,0.27720207253886014,0.3365456479245717
0.27999999999999997,0.49999999999999983,0.4036087369420703,0.27720207253886014,0.3365456479245717
0.27999999999999997,0.5199999999999998,0.4036087369420703,0.27720207253886014,0.3365456479245717
0.27999999999999997,0.5399999999999998,0.4036087369420703,0.27720207253886014,0.3365456479245717
0.27999999999999997,0.5599999999999998,0.4036087369420703,0.27720207253886014,0.3365456479245717
0.27999999999999997,0.5799999999999998,0.4036087369420703,0.27720207253886014,0.3365456479245717
0.27999999999999997,0.5999999999999999,0.4036087369420703,0.27720207253886014,0.3365456479245717
0.27999999999999997,0.6199999999999999,0.4036087369420703,0.27720207253886014,0.3365456479245717
0.27999999999999997,0.6399999999999998,0.4036087369420703,0.27720207253886014,0.3365456479245717
0.27999999999999997,0.6599999999999997,0.4036087369420703,0.27720207253886014,0.3365456479245717
0.27999999999999997,0.6799999999999997,0.4036087369420703,0.27720207253886014,0.3365456479245717
0.27999999999999997,0.6999999999999997,0.4036087369420703,0.27720207253886014,0.3365456479245717
0.47999999999999987,0.26,0.4235517568850902,0.2770726495726496,0.33248120215609006
0.49999999999999983,0.26,0.4235517568850902,0.2770726495726496,0.33248120215609006
0.5199999999999998,0.26,0.4235517568850902,0.2770726495726496,0.33248120215609006
0.5399999999999998,0.26,0.4235517568850902,0.2770726495726496,0.33248120215609006
0.5599999999999998,0.26,0.4235517568850902,0.2770726495726496,0.33248120215609006
0.5799999999999998,0.26,0.4235517568850902,0.2770726495726496,0.33248120215609006
